Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDQ39,OUT017,3211.5465975715197
NCM43,OUT017,2734.813955382081
FDS46,OUT035,2094.556411308944
FDI22,OUT049,3362.5388280054513
NCE43,OUT045,2592.4980158583626
FDZ36,OUT010,1078.9292926631051
FDR13,OUT019,8.784548470450773
FDP46,OUT018,1187.171452950466
FDW56,OUT019,1187.273969732731
FDB40,OUT017,2447.216394919041
FDM28,OUT018,2604.084722990103
FDV49,OUT013,4268.914110956106
NCS53,OUT018,2238.549360352096
FDO03,OUT049,3792.0315485003575
FDT15,OUT035,3140.0080196029207
FDD33,OUT049,3783.6177360822558
FDX13,OUT017,4124.022454585636
FDH60,OUT013,3233.3140153793597
DRH51,OUT046,1317.40380979412
NCL07,OUT049,775.7687997419532
FDW51,OUT045,3379.4268468042173
FDF21,OUT019,1166.9144567050544
FDH26,OUT019,388.0951166953537
FDJ03,OUT049,905.1674043503901
FDU35,OUT017,1719.2840955100269
DRL01,OUT018,3465.053309421657
FDE59,OUT045,540.272206922577
FDI60,OUT035,1238.6886349236245
DRH39,OUT035,1270.8846900228143
FDK36,OUT049,918.7474537279852
FDN52,OUT045,1316.0421693356295
FDU12,OUT017,4333.197447098068
NCT05,OUT027,5526.386708777447
FDS37,OUT027,3377.8079267159483
FDK24,OUT017,895.7235035816379
DRF36,OUT013,3106.717644974562
FDN46,OUT010,-295.4268513182651
NCN06,OUT045,2464.510580731117
FDD59,OUT035,1494.0433585461074
FDM14,OUT045,1620.52447158736
FDO10,OUT018,719.4162166209205
FDU35,OUT013,1657.5964646113662
NCA30,OUT018,2716.1929889772723
NCO41,OUT049,1644.2947383184096
FDI24,OUT046,2781.3138189320907
FDZ16,OUT046,3055.652431457731
FDV47,OUT046,1334.4386444860058
FDV16,OUT045,545.0167335463275
FDZ22,OUT035,1462.7233599409765
FDO20,OUT010,2156.489492097968
FDW38,OUT013,978.0044062313384
FDW52,OUT045,2567.4322025064907
FDT43,OUT019,-1002.3030924679629
NCS29,OUT045,4092.441626933826
NCC31,OUT017,2567.66406094948
FDA21,OUT017,3017.911701389429
FDQ55,OUT046,1932.5076041280427
NCE54,OUT049,1289.7694509874627
FDD45,OUT017,1696.6445982724736
NCP17,OUT017,1153.2497374705324
FDR47,OUT035,3153.924029013471
DRM35,OUT013,2844.82804202704
FDR47,OUT019,1117.958800713665
FDX19,OUT010,1819.705363001227
FDV22,OUT027,4007.1896114182387
FDQ46,OUT027,3337.8636438118183
DRO47,OUT045,1763.8715890203098
FDB44,OUT010,1481.2341264904608
FDN02,OUT010,1338.6400929487395
FDW10,OUT045,2678.735152878596
FDJ41,OUT019,2260.5875494617867
FDM50,OUT046,985.7793571848101
FDW10,OUT035,2946.084211794805
FDY48,OUT049,1743.7008179490492
NCE30,OUT027,4825.620537496134
FDO04,OUT045,849.1253769204186
FDQ26,OUT010,-986.5304742374224
NCX29,OUT018,2071.567104046445
FDE39,OUT046,1826.886820894744
NCR54,OUT027,4541.979820759749
NCP55,OUT027,2404.1649632238928
FDX22,OUT017,3512.566312137693
FDI05,OUT035,1230.831453325823
FDC51,OUT027,3483.9085122406314
FDC10,OUT013,1993.652544609427
FDJ46,OUT045,2690.903796170228
FDV10,OUT010,-1167.1235307825882
FDX12,OUT027,5237.552091948479
FDL43,OUT019,-599.3040803269605
DRB13,OUT046,3027.6415280278397
FDF59,OUT027,3534.81110960187
FDT35,OUT049,2808.8730373105855
NCJ19,OUT035,1070.0370904957178
FDT35,OUT018,2525.195895894463
FDI48,OUT046,842.42233491007
DRC24,OUT019,530.1986806138013
NCZ05,OUT017,1764.5575962982348
FDJ57,OUT049,3203.8777282616056
FDX11,OUT017,3063.500116176489
FDE09,OUT035,1979.6551678532796
NCK06,OUT049,1993.7196607215537
DRE37,OUT017,3135.001449147279
FDV56,OUT046,1772.7946436061027
FDY43,OUT017,2828.535265938858
FDV35,OUT013,2514.510416999585
FDF05,OUT019,2245.7456867255387
FDA36,OUT035,3083.2399146958787
FDS13,OUT027,5649.122342911106
FDU47,OUT013,2373.130092182475
FDI36,OUT010,1230.184694313045
FDH48,OUT046,1381.4917808013877
FDZ14,OUT013,2003.213523179155
FDS46,OUT013,2024.8005558342907
FDE21,OUT017,2067.712160820762
FDA26,OUT049,3577.1753116674927
FDV12,OUT046,1628.3743688763896
FDL46,OUT019,-56.88358119022814
FDN57,OUT013,2330.9020856649404
NCJ18,OUT017,1960.7638895533833
FDO36,OUT045,2777.814079418531
FDX55,OUT018,3233.0573733297388
FDT25,OUT019,8.482757852450959
FDD16,OUT049,1297.5051679423073
NCX18,OUT013,3153.764154595975
NCG55,OUT018,1569.643501722962
NCV18,OUT049,1395.0816487634834
NCS18,OUT035,1847.0833138668554
FDC37,OUT045,1648.8629253915574
FDE47,OUT046,1972.883684268717
DRG49,OUT019,1981.2781076283463
FDC39,OUT049,3340.1411934317703
FDH24,OUT019,649.7990752017438
FDV39,OUT027,4677.693360144243
NCL17,OUT045,2185.935847673078
NCY53,OUT035,1945.1855652428715
FDH52,OUT013,1132.1568711936668
NCD19,OUT018,622.1729781252363
FDI44,OUT046,1254.85061481964
DRD49,OUT027,5232.437187215299
FDN08,OUT035,2133.8572273532814
FDO20,OUT027,5559.648434863439
FDY02,OUT046,4112.836524164848
FDX23,OUT045,1438.3820845977416
FDX01,OUT017,2001.640070745638
FDH20,OUT027,3128.7625988861523
NCX41,OUT017,3474.9966443752355
FDD21,OUT027,3419.150581946381
DRH11,OUT019,-1052.2498316406673
DRE60,OUT018,3316.745614653878
FDB10,OUT013,3809.5940245935108
FDH38,OUT013,1969.6581436407782
NCL07,OUT018,392.3240815659726
FDD48,OUT046,1812.3266638784207
NCT54,OUT027,2946.493221130801
FDF32,OUT027,4684.571864142294
DRH51,OUT045,1286.6722810748377
DRG03,OUT035,2579.393499310884
NCY42,OUT019,359.27118001325243
FDH32,OUT017,1699.0620810144183
NCJ06,OUT027,3388.9703552937376
FDH47,OUT027,3072.0398843590283
FDZ08,OUT018,1161.349419149984
FDK16,OUT017,1578.9328231289578
DRG01,OUT018,988.5302421319346
NCM53,OUT027,3156.6917017659134
NCB07,OUT035,3239.6007237311596
NCZ06,OUT035,4118.949026331153
FDU48,OUT049,2181.888645767895
NCB55,OUT027,2403.6544257683245
FDP15,OUT013,4195.128043590328
FDF17,OUT046,3094.746935721855
NCN06,OUT049,2674.264278809702
DRM48,OUT018,385.4178825949732
FDH10,OUT046,3102.501873475264
FDC60,OUT018,1220.1366837335331
FDE35,OUT018,770.0306941260353
DRI23,OUT013,2595.1654865990427
NCR38,OUT013,4035.670593757072
FDP04,OUT035,1168.5963289253489
NCW17,OUT045,1990.3568190098754
FDX34,OUT017,2070.3775786376027
NCK53,OUT045,1484.3611165746668
NCO54,OUT010,-1030.400084863778
NCH55,OUT046,1985.5164032806179
FDT44,OUT027,3400.263743989153
DRG49,OUT046,3823.7274477878836
FDX46,OUT010,-955.3019100098954
DRG36,OUT049,2792.1173085850633
FDU37,OUT049,1298.8890319015727
FDK10,OUT049,3006.575495067503
DRF37,OUT027,5614.535425170858
FDC44,OUT035,1979.627290106445
FDP15,OUT046,4085.72918500861
FDZ27,OUT027,2262.740662009692
FDY22,OUT019,378.08422952454407
DRG51,OUT035,2752.9755442936985
FDN58,OUT045,3646.5442824850834
FDW01,OUT049,2552.983005097005
FDX24,OUT018,1284.8868671830237
FDO51,OUT017,910.0953439798463
FDJ52,OUT027,4060.6958335436657
NCY06,OUT010,113.80971990642865
FDE20,OUT018,2532.4088225922005
FDT23,OUT010,-635.7684483419789
FDQ51,OUT046,867.1166728330097
FDE35,OUT046,1006.7297411808731
FDB46,OUT013,3312.6739636419725
NCG19,OUT035,3793.9356793572374
NCL06,OUT018,3851.870687491043
FDT36,OUT019,-1300.1546795498275
FDC56,OUT049,2068.3730775232457
FDJ26,OUT049,3536.9474356029905
FDZ59,OUT017,2844.2147982606602
FDV11,OUT027,4339.511832213273
FDR13,OUT010,-18.09069841778296
FDI15,OUT018,3966.7032271119965
FDF47,OUT018,3305.673426103087
NCB54,OUT019,151.27951614393692
NCK19,OUT027,4518.54973549971
FDX16,OUT017,2532.233742982152
FDL50,OUT045,1986.557747219617
NCE31,OUT035,687.1222056893148
DRJ01,OUT049,2650.424221875429
FDE22,OUT013,2610.647860206658
FDY20,OUT019,-391.37931306290784
NCO14,OUT045,632.7245600674212
NCR50,OUT017,2515.3517651337297
DRM47,OUT017,3131.7206896622565
FDO27,OUT010,-337.92091149408816
FDJ20,OUT027,3557.937622111899
NCX17,OUT013,3753.415963776167
FDG59,OUT049,713.8890865619408
FDD52,OUT045,1630.5533786007777
FDO48,OUT017,3695.5900912611914
FDC59,OUT019,-821.6347825071061
FDS15,OUT018,1564.6910037174562
FDB47,OUT035,3475.9552575774796
FDV14,OUT019,-537.7321566711466
FDB27,OUT013,3048.9073204391198
FDA35,OUT035,2176.92238032137
FDN51,OUT018,3978.348406921501
FDO39,OUT019,1036.1155223567666
FDB28,OUT049,3179.9519309662037
DRJ25,OUT046,775.3857213933043
FDH46,OUT027,3127.6339278783585
FDI10,OUT045,2685.3471801820924
FDU21,OUT018,336.36202532682296
FDD09,OUT049,3007.0399683158685
FDD10,OUT046,2855.554497833347
FDN31,OUT010,1161.9907151719508
FDA46,OUT018,2858.937566941764
FDM56,OUT046,1682.4577882932776
FDF11,OUT010,1929.913348115384
FDS32,OUT018,2085.347594521808
NCM06,OUT013,2464.465061159758
FDZ26,OUT045,3692.2522591531174
FDO01,OUT013,2250.9776757670675
FDJ46,OUT049,2856.7195515276176
FDG26,OUT019,2194.940724975725
FDZ38,OUT035,2878.6183292612923
NCO55,OUT013,1727.4647587211803
FDT60,OUT035,2134.911317200093
FDW37,OUT049,1561.8616281825625
NCK42,OUT018,3071.669375901971
FDA45,OUT046,2738.539589633183
FDW55,OUT018,3828.9788544294142
FDY44,OUT017,3329.4705223604437
FDQ31,OUT017,1599.8450658991621
FDM09,OUT049,2832.2939200326737
FDH12,OUT018,1455.2151547089265
NCQ43,OUT035,1899.2588847788165
FDT33,OUT035,2833.2445333354513
NCT41,OUT018,2141.2191689629803
DRJ25,OUT010,-1126.0355554592497
NCQ41,OUT046,3091.500837484455
NCN17,OUT049,1693.3335384365744
DRO35,OUT027,3337.8824599264385
FDU27,OUT018,641.6464441030969
FDY43,OUT027,4235.372271711499
FDG46,OUT035,2032.238587723403
DRL49,OUT018,2055.402228641018
NCB55,OUT049,987.5944542716595
FDK28,OUT049,4194.250191371131
FDO49,OUT045,848.1891234508
FDT03,OUT013,2999.743429734096
FDW33,OUT027,3146.8232745752803
FDR02,OUT035,1876.513287958523
FDF50,OUT013,3214.0348751002657
FDA40,OUT018,1216.579203700383
NCT53,OUT018,2384.3160581483876
FDY60,OUT035,2462.4695854356023
FDP44,OUT027,3214.7824057315843
NCQ50,OUT045,3282.855635999509
NCC30,OUT017,2929.4435615004318
FDQ60,OUT018,1729.8687253467328
FDG41,OUT046,1761.3057239761422
FDQ03,OUT046,3816.922416844451
FDM03,OUT045,1656.49707872325
FDZ51,OUT018,1336.7580610396935
DRF51,OUT035,729.643769651507
FDF39,OUT017,4265.117094788486
FDW52,OUT035,2643.884952641665
FDY22,OUT049,2442.97839956979
FDG14,OUT013,2505.2721337912676
FDA57,OUT017,778.4121571216908
FDL45,OUT019,116.32852277600182
FDX28,OUT046,1534.882365381151
NCQ54,OUT013,2739.9757574367095
FDH40,OUT045,1247.7923832304464
FDU52,OUT035,2651.682766390585
FDT60,OUT010,57.4646526017973
FDK08,OUT045,1598.983583649761
FDN04,OUT049,2982.5056930794703
FDE50,OUT013,3093.52121263119
FDI16,OUT049,951.7097491090874
FDM50,OUT049,1134.0151464851995
NCV30,OUT049,1070.0338721342544
FDT44,OUT013,1959.2763337095807
FDY60,OUT013,2430.3543995741825
FDT56,OUT017,1162.6590913567827
FDV58,OUT018,2832.821918850302
FDU04,OUT013,2041.1125161016262
NCN05,OUT027,4338.784033516804
FDI53,OUT018,2356.2421028417075
FDD34,OUT046,2589.952007104068
FDW47,OUT027,3412.249589759186
FDT51,OUT027,3350.789351662551
FDO27,OUT013,1663.169699817195
NCQ18,OUT018,1346.7483530400596
NCW05,OUT013,1778.7449484885533
FDI15,OUT010,2204.101239896505
NCH43,OUT010,1484.554157249282
FDT40,OUT049,2093.448775716065
NCG19,OUT017,3760.7054335975336
NCM30,OUT035,789.4265073808106
FDB38,OUT017,2694.4003359410226
FDB22,OUT046,2412.893712134757
FDC58,OUT046,698.1175387158662
NCI29,OUT013,2295.695594518498
FDA23,OUT010,-302.65907395825343
DRG48,OUT013,2364.027808606083
FDV21,OUT013,2034.4355302401505
NCG18,OUT019,-297.3864829647223
FDG40,OUT045,497.93871616056913
FDU24,OUT018,1314.9297898563484
FDA22,OUT049,2737.5187143173475
FDY35,OUT046,804.7393186874876
FDJ15,OUT045,2818.5086374018215
NCW18,OUT018,3490.5410661785663
FDK56,OUT018,2800.9789763801928
FDF44,OUT046,2179.2612581322637
FDP51,OUT049,2073.9760052279134
FDU22,OUT027,3337.3760481332138
FDM28,OUT017,2959.457543482752
NCL42,OUT046,3817.3979832586188
FDJ15,OUT019,1040.4214425715206
FDI32,OUT018,1636.8213424656165
DRL11,OUT046,2481.786995369781
DRO59,OUT018,949.8240082838607
FDA07,OUT019,164.6486165004335
NCO53,OUT013,2919.831950001225
FDO21,OUT045,3518.1797285059756
FDW39,OUT045,2834.0326793421964
NCV17,OUT013,2140.581932341341
FDE22,OUT046,2419.976339439926
NCB06,OUT018,2264.400889352592
DRF48,OUT017,3074.549105121818
FDB05,OUT013,3988.0508795818473
FDP28,OUT027,5622.372147125804
FDP23,OUT046,3486.231086251636
NCS41,OUT018,2659.544928562894
FDS40,OUT018,406.82665873864494
FDA16,OUT017,3611.934819940693
FDN20,OUT035,2863.2891862295974
FDF04,OUT027,5582.393876422845
DRG36,OUT018,2385.6259681434435
FDW16,OUT018,1298.3425968301458
FDU09,OUT017,1040.574143784597
FDW01,OUT046,2444.5344068758513
FDB15,OUT045,4057.718075742168
NCJ17,OUT049,1448.1466870561294
NCT18,OUT018,2640.723324102401
FDG16,OUT018,3080.0435149751875
FDP27,OUT017,3197.1282283991713
FDQ44,OUT027,3475.0941224794014
FDL50,OUT027,3542.0209134083943
FDW57,OUT027,4339.172377767825
FDS34,OUT013,1916.6887834603222
NCV30,OUT035,1111.9473194908792
FDD26,OUT018,2753.5822989868084
FDA03,OUT045,2257.7521101872157
FDS27,OUT018,2949.0840390737035
FDM12,OUT013,3087.3783126101716
NCV42,OUT027,3223.975636336962
NCS41,OUT046,2902.355258603471
FDN56,OUT018,2115.0339905315495
DRK59,OUT046,3639.2411068620604
NCG18,OUT046,1610.4076256574735
NCN26,OUT017,1975.1602708282055
FDI60,OUT027,2556.5140567209255
NCI43,OUT049,880.8864420047078
NCL17,OUT049,2354.905243131647
FDQ19,OUT019,2069.5153971299305
FDY43,OUT049,2785.285408093023
FDR36,OUT049,837.2166966471289
FDJ58,OUT049,2847.7468474678935
DRY23,OUT045,670.0860816272987
FDK26,OUT027,4522.136079507522
DRH03,OUT045,1401.6175983266048
FDC10,OUT010,14.505996051268312
FDD23,OUT013,3066.628041575795
FDP32,OUT045,1990.764618316488
FDO31,OUT035,1536.7802971935469
FDQ57,OUT013,2368.567000804366
FDX32,OUT027,3853.4873194276647
FDC39,OUT027,4720.799403719673
FDU55,OUT046,4167.639950881894
FDL45,OUT013,2028.1341980589077
DRK37,OUT049,3090.334295216437
FDK22,OUT013,3473.7644923602884
DRG37,OUT027,3973.021157225518
FDK22,OUT017,3522.9647560395088
DRH36,OUT018,943.0638942764107
DRC36,OUT018,2555.5050018260035
DRE03,OUT027,2207.190868288886
FDF34,OUT046,3140.611420447157
FDZ22,OUT046,1298.2463746435901
FDC44,OUT010,-65.34491467835278
FDN31,OUT027,4517.6425895274715
FDO03,OUT017,3840.0309256125765
FDA01,OUT049,970.0758934982093
NCH42,OUT049,3726.4658256565235
FDF46,OUT018,1605.4066714040132
DRL35,OUT046,664.9388917690899
FDW46,OUT049,1144.6969230299799
FDB58,OUT046,2268.343984987977
FDD47,OUT018,2483.5400243267445
NCO17,OUT045,1802.3533796813708
FDJ26,OUT017,3588.845566648683
FDU37,OUT045,1250.2193840503517
